exchangeName,exchangeProtocol,buySymbol,buyAddress,buyNumTokens,sellSymbol,sellAddress,sellNumTokens,numTrades,tradeAmount,date
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,500.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,308.0245658772609,1,483.95902211275734,2022-01-25
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,190.76763157341392,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,283058.5895398797,21,432627.3441736801,2022-01-24
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,129.95703409219124,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,192110.85176200003,21,321171.9867106204,2022-01-23
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,969.294844,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,547.9961231656742,1,970.3206875756006,2022-01-22
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,566.1186462755392,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,810002.5477808163,40,1398113.9047063822,2022-01-22
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,841.5138183892885,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,1200986.0521273152,45,2202211.342497117,2022-01-21
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1713.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,802.1796156335354,3,1713.961882352829,2022-01-20
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,745.1924524384623,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,1025611.448268529,24,2241739.0184742305,2022-01-20
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2170.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,1005.6565568132277,1,2121.705532393708,2022-01-19
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,170.85300197799398,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,244250.34488731239,15,515733.32978753286,2022-01-19
Uniswap,Uniswap v3,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,0.3255397109998778,1,0.6824209425855666,2022-01-19
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11.896330106129351,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,17092.87713568765,8,37558.68036033147,2022-01-18
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,29.24524203069621,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,41861.06182084226,6,94362.86310077044,2022-01-17
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,271.48833,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,118.28544728061844,1,271.4983628185916,2022-01-17
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,407.6212759800317,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,558154.1597149306,33,1349688.6282185016,2022-01-16
Uniswap,Uniswap v3,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0.46371678,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,8216.538697571126,1,19979.412668110475,2022-01-16
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,142.48953368478044,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,196200.4928533325,12,464885.6597608517,2022-01-15
